sample_name	metric	marker	niche	a	b	slope_a	geodiversity_a	slope_b	geodiversity_b	withinamong	distance
1645	weighted	16SrRNA	Intershrub	AS3029	AS3056	O3	Homogenous	H3	Heterogenous	among geodiversity	0.16674995433163114
1646	weighted	16SrRNA	Intershrub	AS3029	AS3057	O3	Homogenous	H3	Heterogenous	among geodiversity	0.17862077203090165
1647	weighted	16SrRNA	Intershrub	AS3029	AS3058	O3	Homogenous	H3	Heterogenous	among geodiversity	0.15129669858580205
1648	weighted	16SrRNA	Shrub	AS3031	AS3040	H1	Heterogenous	H2	Heterogenous	within Heterogenous	0.18855299124007824
1649	weighted	16SrRNA	Shrub	AS3031	AS3041	H1	Heterogenous	H2	Heterogenous	within Heterogenous	0.2240479704896076
1650	weighted	16SrRNA	Shrub	AS3031	AS3042	H1	Heterogenous	H2	Heterogenous	within Heterogenous	0.2187688497999296
1651	weighted	16SrRNA	Shrub	AS3031	AS3043	H1	Heterogenous	H2	Heterogenous	within Heterogenous	0.17685008215417822
1652	weighted	16SrRNA	Shrub	AS3031	AS3044	H1	Heterogenous	H2	Heterogenous	within Heterogenous	0.23399155013031886
1653	weighted	16SrRNA	Shrub	AS3031	AS3050	H1	Heterogenous	H3	Heterogenous	within Heterogenous	0.2954874278223752
1654	weighted	16SrRNA	Shrub	AS3031	AS3051	H1	Heterogenous	H3	Heterogenous	within Heterogenous	0.2449012480428692
1655	weighted	16SrRNA	Shrub	AS3031	AS3054	H1	Heterogenous	H3	Heterogenous	within Heterogenous	0.2521790800120289
1656	weighted	16SrRNA	Shrub	AS3032	AS3040	H1	Heterogenous	H2	Heterogenous	within Heterogenous	0.2777467756676933
1657	weighted	16SrRNA	Shrub	AS3032	AS3041	H1	Heterogenous	H2	Heterogenous	within Heterogenous	0.21631051711254407
1658	weighted	16SrRNA	Shrub	AS3032	AS3042	H1	Heterogenous	H2	Heterogenous	within Heterogenous	0.22004865096216916
1659	weighted	16SrRNA	Shrub	AS3032	AS3043	H1	Heterogenous	H2	Heterogenous	within Heterogenous	0.26734741182824595
1660	weighted	16SrRNA	Shrub	AS3032	AS3044	H1	Heterogenous	H2	Heterogenous	within Heterogenous	0.1418774879077754
1661	weighted	16SrRNA	Shrub	AS3032	AS3050	H1	Heterogenous	H3	Heterogenous	within Heterogenous	0.15230815430214173
1662	weighted	16SrRNA	Shrub	AS3032	AS3051	H1	Heterogenous	H3	Heterogenous	within Heterogenous	0.15717339141107373
1663	weighted	16SrRNA	Shrub	AS3032	AS3054	H1	Heterogenous	H3	Heterogenous	within Heterogenous	0.1383889823645184
1664	weighted	16SrRNA	Shrub	AS3033	AS3040	H1	Heterogenous	H2	Heterogenous	within Heterogenous	0.25032203002687353
1665	weighted	16SrRNA	Shrub	AS3033	AS3041	H1	Heterogenous	H2	Heterogenous	within Heterogenous	0.19228100295300268
1666	weighted	16SrRNA	Shrub	AS3033	AS3042	H1	Heterogenous	H2	Heterogenous	within Heterogenous	0.2048685561185896
1667	weighted	16SrRNA	Shrub	AS3033	AS3043	H1	Heterogenous	H2	Heterogenous	within Heterogenous	0.24522247895272944
1668	weighted	16SrRNA	Shrub	AS3033	AS3044	H1	Heterogenous	H2	Heterogenous	within Heterogenous	0.15183225830308208
1669	weighted	16SrRNA	Shrub	AS3033	AS3050	H1	Heterogenous	H3	Heterogenous	within Heterogenous	0.13117337762808234
1670	weighted	16SrRNA	Shrub	AS3033	AS3051	H1	Heterogenous	H3	Heterogenous	within Heterogenous	0.14997639822624848
1671	weighted	16SrRNA	Shrub	AS3033	AS3054	H1	Heterogenous	H3	Heterogenous	within Heterogenous	0.11108908040881686
1672	weighted	16SrRNA	Shrub	AS3034	AS3040	H1	Heterogenous	H2	Heterogenous	within Heterogenous	0.2309257584368788
1673	weighted	16SrRNA	Shrub	AS3034	AS3041	H1	Heterogenous	H2	Heterogenous	within Heterogenous	0.17931598471093838
1674	weighted	16SrRNA	Shrub	AS3034	AS3042	H1	Heterogenous	H2	Heterogenous	within Heterogenous	0.18744661158564246
1675	weighted	16SrRNA	Shrub	AS3034	AS3043	H1	Heterogenous	H2	Heterogenous	within Heterogenous	0.22919869085135255
1676	weighted	16SrRNA	Shrub	AS3034	AS3044	H1	Heterogenous	H2	Heterogenous	within Heterogenous	0.1603854931947276
1677	weighted	16SrRNA	Shrub	AS3034	AS3050	H1	Heterogenous	H3	Heterogenous	within Heterogenous	0.13747140935368
1678	weighted	16SrRNA	Shrub	AS3034	AS3051	H1	Heterogenous	H3	Heterogenous	within Heterogenous	0.13231432308563498
1679	weighted	16SrRNA	Shrub	AS3034	AS3054	H1	Heterogenous	H3	Heterogenous	within Heterogenous	0.10147014517265908
1680	weighted	16SrRNA	Intershrub	AS3035	AS3045	H1	Heterogenous	H2	Heterogenous	within Heterogenous	0.2420105119310567
1681	weighted	16SrRNA	Intershrub	AS3035	AS3046	H1	Heterogenous	H2	Heterogenous	within Heterogenous	0.16012438669918566
1682	weighted	16SrRNA	Intershrub	AS3035	AS3047	H1	Heterogenous	H2	Heterogenous	within Heterogenous	0.17946818768863013
1683	weighted	16SrRNA	Intershrub	AS3035	AS3048	H1	Heterogenous	H2	Heterogenous	within Heterogenous	0.1944992574464576
1684	weighted	16SrRNA	Intershrub	AS3035	AS3049	H1	Heterogenous	H2	Heterogenous	within Heterogenous	0.15898141318176795
1685	weighted	16SrRNA	Intershrub	AS3035	AS3055	H1	Heterogenous	H3	Heterogenous	within Heterogenous	0.19553686870874756
1686	weighted	16SrRNA	Intershrub	AS3035	AS3056	H1	Heterogenous	H3	Heterogenous	within Heterogenous	0.1665793034019948
1687	weighted	16SrRNA	Intershrub	AS3035	AS3057	H1	Heterogenous	H3	Heterogenous	within Heterogenous	0.1667270426936885
1688	weighted	16SrRNA	Intershrub	AS3035	AS3058	H1	Heterogenous	H3	Heterogenous	within Heterogenous	0.18420319500606944
1689	weighted	16SrRNA	Intershrub	AS3037	AS3045	H1	Heterogenous	H2	Heterogenous	within Heterogenous	0.12412679984732773
1690	weighted	16SrRNA	Intershrub	AS3037	AS3046	H1	Heterogenous	H2	Heterogenous	within Heterogenous	0.20212551483951435
1691	weighted	16SrRNA	Intershrub	AS3037	AS3047	H1	Heterogenous	H2	Heterogenous	within Heterogenous	0.2301334757855797
1692	weighted	16SrRNA	Intershrub	AS3037	AS3048	H1	Heterogenous	H2	Heterogenous	within Heterogenous	0.2117822356234224
1693	weighted	16SrRNA	Intershrub	AS3037	AS3049	H1	Heterogenous	H2	Heterogenous	within Heterogenous	0.20203516789218148
1694	weighted	16SrRNA	Intershrub	AS3037	AS3055	H1	Heterogenous	H3	Heterogenous	within Heterogenous	0.2251451899765564
1695	weighted	16SrRNA	Intershrub	AS3037	AS3056	H1	Heterogenous	H3	Heterogenous	within Heterogenous	0.24520353629635885
1696	weighted	16SrRNA	Intershrub	AS3037	AS3057	H1	Heterogenous	H3	Heterogenous	within Heterogenous	0.22313932266893047
1697	weighted	16SrRNA	Intershrub	AS3037	AS3058	H1	Heterogenous	H3	Heterogenous	within Heterogenous	0.2676163836226541
1698	weighted	16SrRNA	Intershrub	AS3038	AS3045	H1	Heterogenous	H2	Heterogenous	within Heterogenous	0.20498775593709287
1699	weighted	16SrRNA	Intershrub	AS3038	AS3046	H1	Heterogenous	H2	Heterogenous	within Heterogenous	0.20874923708073886
1700	weighted	16SrRNA	Intershrub	AS3038	AS3047	H1	Heterogenous	H2	Heterogenous	within Heterogenous	0.20433597236326967
1701	weighted	16SrRNA	Intershrub	AS3038	AS3048	H1	Heterogenous	H2	Heterogenous	within Heterogenous	0.1839651337111872
1702	weighted	16SrRNA	Intershrub	AS3038	AS3049	H1	Heterogenous	H2	Heterogenous	within Heterogenous	0.21003208626269326
1703	weighted	16SrRNA	Intershrub	AS3038	AS3055	H1	Heterogenous	H3	Heterogenous	within Heterogenous	0.2035214627530354
1704	weighted	16SrRNA	Intershrub	AS3038	AS3056	H1	Heterogenous	H3	Heterogenous	within Heterogenous	0.25445522048834274
1705	weighted	16SrRNA	Intershrub	AS3038	AS3057	H1	Heterogenous	H3	Heterogenous	within Heterogenous	0.2198682314886212
1706	weighted	16SrRNA	Intershrub	AS3038	AS3058	H1	Heterogenous	H3	Heterogenous	within Heterogenous	0.27942716079484986
1707	weighted	16SrRNA	Intershrub	AS3039	AS3045	H1	Heterogenous	H2	Heterogenous	within Heterogenous	0.3110216986512693
1708	weighted	16SrRNA	Intershrub	AS3039	AS3046	H1	Heterogenous	H2	Heterogenous	within Heterogenous	0.19465249918540725
1709	weighted	16SrRNA	Intershrub	AS3039	AS3047	H1	Heterogenous	H2	Heterogenous	within Heterogenous	0.21944579445492715
1710	weighted	16SrRNA	Intershrub	AS3039	AS3048	H1	Heterogenous	H2	Heterogenous	within Heterogenous	0.2888067943776364
1711	weighted	16SrRNA	Intershrub	AS3039	AS3049	H1	Heterogenous	H2	Heterogenous	within Heterogenous	0.18754325874937366
1712	weighted	16SrRNA	Intershrub	AS3039	AS3055	H1	Heterogenous	H3	Heterogenous	within Heterogenous	0.19947024343803044
1713	weighted	16SrRNA	Intershrub	AS3039	AS3056	H1	Heterogenous	H3	Heterogenous	within Heterogenous	0.15573043112167406
1714	weighted	16SrRNA	Intershrub	AS3039	AS3057	H1	Heterogenous	H3	Heterogenous	within Heterogenous	0.2583189808126542
1715	weighted	16SrRNA	Intershrub	AS3039	AS3058	H1	Heterogenous	H3	Heterogenous	within Heterogenous	0.17518657497018372
1716	weighted	16SrRNA	Shrub	AS3040	AS3050	H2	Heterogenous	H3	Heterogenous	within Heterogenous	0.28258827378252266
1717	weighted	16SrRNA	Shrub	AS3040	AS3051	H2	Heterogenous	H3	Heterogenous	within Heterogenous	0.20939441214802126
1718	weighted	16SrRNA	Shrub	AS3040	AS3054	H2	Heterogenous	H3	Heterogenous	within Heterogenous	0.23726368776791684
1719	weighted	16SrRNA	Shrub	AS3041	AS3050	H2	Heterogenous	H3	Heterogenous	within Heterogenous	0.21944531193870306
1720	weighted	16SrRNA	Shrub	AS3041	AS3051	H2	Heterogenous	H3	Heterogenous	within Heterogenous	0.15877684489354418
1721	weighted	16SrRNA	Shrub	AS3041	AS3054	H2	Heterogenous	H3	Heterogenous	within Heterogenous	0.1853819614204216
1722	weighted	16SrRNA	Shrub	AS3042	AS3050	H2	Heterogenous	H3	Heterogenous	within Heterogenous	0.23281810662596794
1723	weighted	16SrRNA	Shrub	AS3042	AS3051	H2	Heterogenous	H3	Heterogenous	within Heterogenous	0.14079255040379435
1724	weighted	16SrRNA	Shrub	AS3042	AS3054	H2	Heterogenous	H3	Heterogenous	within Heterogenous	0.20866095728305495
1725	weighted	16SrRNA	Shrub	AS3043	AS3050	H2	Heterogenous	H3	Heterogenous	within Heterogenous	0.2816805323022727
1726	weighted	16SrRNA	Shrub	AS3043	AS3051	H2	Heterogenous	H3	Heterogenous	within Heterogenous	0.21130820177135454
1727	weighted	16SrRNA	Shrub	AS3043	AS3054	H2	Heterogenous	H3	Heterogenous	within Heterogenous	0.2405637609156705
1728	weighted	16SrRNA	Shrub	AS3044	AS3050	H2	Heterogenous	H3	Heterogenous	within Heterogenous	0.20362384082585064
1729	weighted	16SrRNA	Shrub	AS3044	AS3051	H2	Heterogenous	H3	Heterogenous	within Heterogenous	0.14309341175801366
1730	weighted	16SrRNA	Shrub	AS3044	AS3054	H2	Heterogenous	H3	Heterogenous	within Heterogenous	0.1679778040631666
1731	weighted	16SrRNA	Intershrub	AS3045	AS3055	H2	Heterogenous	H3	Heterogenous	within Heterogenous	0.25703291657223154
1732	weighted	16SrRNA	Intershrub	AS3045	AS3056	H2	Heterogenous	H3	Heterogenous	within Heterogenous	0.2740793740551983
1733	weighted	16SrRNA	Intershrub	AS3045	AS3057	H2	Heterogenous	H3	Heterogenous	within Heterogenous	0.23957752925215375
1734	weighted	16SrRNA	Intershrub	AS3045	AS3058	H2	Heterogenous	H3	Heterogenous	within Heterogenous	0.2899393872330792
1735	weighted	16SrRNA	Intershrub	AS3046	AS3055	H2	Heterogenous	H3	Heterogenous	within Heterogenous	0.13272939629349964
1736	weighted	16SrRNA	Intershrub	AS3046	AS3056	H2	Heterogenous	H3	Heterogenous	within Heterogenous	0.13020308801961072
1737	weighted	16SrRNA	Intershrub	AS3046	AS3057	H2	Heterogenous	H3	Heterogenous	within Heterogenous	0.17226181747528385
1738	weighted	16SrRNA	Intershrub	AS3046	AS3058	H2	Heterogenous	H3	Heterogenous	within Heterogenous	0.17908616423277698
1739	weighted	16SrRNA	Intershrub	AS3047	AS3055	H2	Heterogenous	H3	Heterogenous	within Heterogenous	0.13128704531804816
1740	weighted	16SrRNA	Intershrub	AS3047	AS3056	H2	Heterogenous	H3	Heterogenous	within Heterogenous	0.16611867520004253
1741	weighted	16SrRNA	Intershrub	AS3047	AS3057	H2	Heterogenous	H3	Heterogenous	within Heterogenous	0.1909421137974178
1742	weighted	16SrRNA	Intershrub	AS3047	AS3058	H2	Heterogenous	H3	Heterogenous	within Heterogenous	0.193404684537014
1743	weighted	16SrRNA	Intershrub	AS3048	AS3055	H2	Heterogenous	H3	Heterogenous	within Heterogenous	0.18940386570013065
1744	weighted	16SrRNA	Intershrub	AS3048	AS3056	H2	Heterogenous	H3	Heterogenous	within Heterogenous	0.2194094318971896
1745	weighted	16SrRNA	Intershrub	AS3048	AS3057	H2	Heterogenous	H3	Heterogenous	within Heterogenous	0.15161101099300708
1746	weighted	16SrRNA	Intershrub	AS3048	AS3058	H2	Heterogenous	H3	Heterogenous	within Heterogenous	0.2569216438409837
1747	weighted	16SrRNA	Intershrub	AS3049	AS3055	H2	Heterogenous	H3	Heterogenous	within Heterogenous	0.19454718719987915
1748	weighted	16SrRNA	Intershrub	AS3049	AS3056	H2	Heterogenous	H3	Heterogenous	within Heterogenous	0.15278131284734475
1749	weighted	16SrRNA	Intershrub	AS3049	AS3057	H2	Heterogenous	H3	Heterogenous	within Heterogenous	0.1852974605266738
1750	weighted	16SrRNA	Intershrub	AS3049	AS3058	H2	Heterogenous	H3	Heterogenous	within Heterogenous	0.1532478512655538
